,HMV23/000059/0923/1,HMV23/000059/0923/2,HMV23/000059/0923/3,HMV23/000059/0923/4,HMV23/000059/0923/5,HMV23/000059/0923/6,HMV23/000059/0923/7,HMV23/000059/0923/8,HMV23/000059/0923/9,HMV23/000059/0923/10,HMV23/000059/0923/11,HMV23/000059/0923/12,HMV23/000059/0923/13,HMV23/000059/0923/14,HMV23/000059/0923/15,HMV23/000059/0923/16,HMV23/000059/0923/17,HMV23/000059/0923/18,HMV23/000059/0923/19,HMV23/000059/0923/20,HMV23/000059/0923/21,HMV23/000055/0923/1,HMV23/000055/0923/2,HMV23/000055/0923/3,HMV23/000055/0923/4,HMV23/000055/0923/5,HMV23/000055/0923/6,HMV23/000055/0923/7,HMV23/000055/0923/8,HMV23/000055/0923/9,HMV23/000055/0923/10,HMV23/000055/0923/11,HMV23/000055/0923/12,HMV23/000055/0923/13,HMV23/000055/0923/14,HMV23/000055/0923/15,HMV23/000055/0923/16,HMV23/000055/0923/17,HMV23/000055/0923/18,HMV23/000055/0923/19,HMV23/000055/0923/20,HMV23/000055/0923/21,HMV23/000055/0923/22,HMV23/000055/0923/23,HMV23/000055/0923/24,HMV23/000055/0923/25,HMV23/000055/0923/26,HMV23/000043/0823/1,HMV23/000043/0823/2,HMV23/000043/0823/3,HMV23/000043/0823/4,HMV23/000043/0823/5,HMV23/000043/0823/6,HMV23/000043/0823/7,HMV23/000043/0823/8,HMV23/000043/0823/9,HMV23/000043/0823/10,HMV23/000043/0823/11,HMV23/000043/0823/12,HMV23/000043/0823/13,HMV23/000043/0823/14,HMV23/000043/0823/15
HMV23/000059/0923/11,0.9159904752552375,0.9375315234842941,0.9352098182060146,0.9515295773325932,0.849537646342763,0.8905268520540259,0.8510824404066439,0.9157567155539611,0.9249475620943961,0.9177676136431828,1.0,0.9849957521698296,0.9659564003182791,0.9425182478004976,0.8636347835175853,0.8038259341841034,0.7593391400354599,0.8882335620410757,0.9408044747578709,0.8426812243705262,0.9018226396340089,0.9217261493308815,0.9191245216011046,0.936425024776469,0.9445034091126495,0.9532488779169621,0.8476822011215341,0.8819970296449571,0.9332525379354898,0.9078599920357677,0.8067934982578218,0.8824052984550309,0.9195767071707688,0.9177127277610847,0.9858298783101634,0.985451251531862,0.8594989581166732,0.9520232163763374,0.8751886222520999,0.9101222910335447,0.9120298833606355,0.8789951032814627,0.890285242614862,0.910974614016817,0.8920397278678927,0.9224847262350089,0.8767820506601617,0.930696933185925,0.8801305170877907,0.9478944323242116,0.9403267001392017,0.9373697661941292,0.9215157336291364,0.9395475652179376,0.8402768501746929,0.9090837524393611,0.8893197955857751,0.9584604703922465,0.8723945212441551,0.9188347197177473,0.9034860717953679,0.8726340626965428
HMV23/000059/0923/12,0.902107035711951,0.9426111037155431,0.9360377371822505,0.9458310694064411,0.8858832796522766,0.887468811294873,0.8738692599325594,0.9100928916237156,0.934946397877952,0.9189246323876316,0.9849957521698296,1.0,0.9576205521927852,0.9432107561300559,0.8739705387311633,0.7622527870587836,0.7351551866803947,0.8857323131381024,0.9491297934996292,0.8677081436235661,0.8859011332869622,0.9447715617555205,0.9064829195836006,0.9375950182582103,0.9524815635342606,0.9572769652590134,0.8833338490256986,0.8987356435179844,0.9298403145378249,0.9045655203992998,0.8407163641453478,0.9000345901480014,0.918000114079321,0.9309777018393777,0.992077664703659,0.9982366055175927,0.8177347455974614,0.9403724334674122,0.9017729031690609,0.899166349731966,0.9191378598052108,0.8940685491739571,0.9071526323076871,0.8896049042155251,0.9076510738105712,0.8979523240712991,0.8545949296671205,0.9322644948616929,0.902630492556202,0.9397637346713898,0.9204227911586427,0.9258503382730371,0.9199785334152484,0.9511694500886767,0.8089693017907802,0.92899483724247,0.9147213110179561,0.9661709804105595,0.9078482847822958,0.9417776725186847,0.9186868290423323,0.864323917157366
HMV23/000059/0923/13,0.9375590090646575,0.9562147093428365,0.9696264893116504,0.9358625150634761,0.8798989123834533,0.927984955965766,0.9057872804971948,0.9467532454322942,0.9558882702718294,0.9514157092717587,0.9659564003182791,0.9576205521927852,1.0000000000000004,0.9833633933339987,0.90404716331663,0.7860157616801571,0.7670095579180151,0.9295525546467087,0.9554316412772791,0.8894601142424573,0.9069958558021425,0.9294183299929332,0.9405282370690836,0.9696273106039978,0.9620960646584885,0.9360000200883642,0.8866438202804753,0.912973059488181,0.9549945550078478,0.945949110488601,0.8550456267274305,0.9350281631642456,0.9481832857152719,0.9281149924602894,0.9414044948720338,0.948873869580096,0.8561921136324638,0.9818460950303814,0.8970450567564384,0.9245454663125441,0.9512300728417323,0.915265650720097,0.9138127232377533,0.8955753410122529,0.9146957552801386,0.9054759035604484,0.8766601359896282,0.9649164933486802,0.9175977595504663,0.9657819905420982,0.9392167074123488,0.8857685038454464,0.9467153826280064,0.9686443030989433,0.8085072448261892,0.9072884341431452,0.9159062714924401,0.9375766071186378,0.8510896881824676,0.8988196656788618,0.9414290977967661,0.8895034348091786
HMV23/000059/0923/14,0.9283548591580968,0.9664399974729377,0.9741040818873926,0.9064059406618162,0.9117849595929963,0.938432281074502,0.9434116384320099,0.9481245407253795,0.9713200653972888,0.936593698790581,0.9425182478004976,0.9432107561300559,0.9833633933339987,0.9999999999999997,0.9352075091443235,0.7407996640161311,0.7109523442393587,0.9397248192604973,0.9636493313339958,0.9308671024203303,0.8840155610054126,0.9492906315289533,0.9276640064693822,0.9748110211290841,0.9631318005240551,0.9189778270639484,0.9185133960484321,0.940281906043031,0.9440447857542236,0.9312173346968579,0.899349074935643,0.9588093653296603,0.9352840531778285,0.9458778336789266,0.9256830874046125,0.9324990025433523,0.8059168594249674,0.9862806352777688,0.9163566797399992,0.9078980574052717,0.9689937699505532,0.9497186601400665,0.9379434002144842,0.8731728970819309,0.9389478928595629,0.8810012211123431,0.8442164453115144,0.9754029073529398,0.9482755658210081,0.9585147918006874,0.914257869423143,0.8505828264750112,0.9318636886574603,0.9729495193547233,0.7539624376407887,0.9222571474355231,0.9405467367038295,0.9205636816829348,0.8442299326982216,0.892794651118478,0.9632070405178215,0.8890340007021617
HMV23/000059/0923/15,0.8659122268010918,0.9316286218081026,0.9455812010386282,0.7987822697135363,0.9150678632706847,0.91857876533691,0.9565769782230892,0.913655928782466,0.9683949779675306,0.8525801308246536,0.8636347835175853,0.8739705387311633,0.90404716331663,0.9352075091443235,1.0000000000000002,0.652235225851728,0.5843416700734684,0.9122945599583616,0.9258208169120192,0.9479288271259998,0.8173587155555488,0.936392616173541,0.8563329757912365,0.9452355667998376,0.9186246823613586,0.8358877084937236,0.9157766047734366,0.9683211087891037,0.8724169011418274,0.8675262554211463,0.9432626946037832,0.9506330939533139,0.8643294971309652,0.956111862503591,0.8589781102710753,0.8596748158207755,0.6678305644630417,0.90392120555469,0.9418391858634729,0.8482953633919375,0.9783254034338619,0.9897106011013542,0.9709323054735662,0.8366448048534252,0.9696596323288871,0.8404618257601847,0.7698130609794593,0.9266502370520007,0.9671334563305221,0.9203989655798613,0.8637167542282828,0.7843995000510059,0.8599782290999867,0.9290116142115865,0.6429790742794249,0.9477090451704406,0.9554978890571486,0.8532863719994461,0.8122603921296733,0.8493651508654794,0.949316392416381,0.9184421236377021
HMV23/000059/0923/16,0.7811955961706533,0.7034039077987583,0.729836295750121,0.7686558070196403,0.5004807165706249,0.746533664452915,0.5701556484170651,0.7706561198700358,0.6908154352582754,0.8039802360407587,0.8038259341841034,0.7622527870587836,0.7860157616801571,0.7407996640161311,0.652235225851728,0.9999999999999996,0.8991548874322435,0.7509273353175189,0.7298281197496342,0.5559262482751325,0.8621232161243599,0.6203811418418789,0.7771650915149145,0.7319560470384712,0.7368516025516675,0.723529105300656,0.505917401604746,0.6372621448727847,0.7912640935587292,0.8493375382719537,0.47660533109327446,0.6372895838476315,0.7898671816737078,0.667170757137936,0.7782783632076397,0.7706435221423271,0.9185704896343058,0.8189093996029049,0.6028247884788596,0.8103240821635117,0.6990757194470748,0.6315711116741773,0.6361780785857526,0.9040541848239037,0.6357184774546402,0.9058714766245863,0.8833232527428148,0.7514651050092839,0.599634331559931,0.8192531373353846,0.8784287004908007,0.8360909975591535,0.8081888310823377,0.7150265313134457,0.9215358682805966,0.6424099735581396,0.6140480727984465,0.7417436483691905,0.5592909040855351,0.6407825430477077,0.6708351979197408,0.7637773713459761
HMV23/000059/0923/17,0.7198714946180874,0.6775461366454806,0.7128004047389386,0.7501412767214404,0.45855668002846306,0.7419448920922416,0.5538609205584383,0.7664414530712848,0.6459782401777425,0.836913431170704,0.7593391400354599,0.7351551866803947,0.7670095579180151,0.7109523442393587,0.5843416700734684,0.8991548874322435,1.0000000000000002,0.73710530920351,0.6953365598137526,0.5154228798345752,0.8658641652617823,0.5735457324908659,0.7281801447178736,0.7178414478845457,0.6999192294031104,0.6939171326871302,0.46844683224112416,0.5896459802121808,0.8024269673716254,0.8223927014125405,0.4362591265347095,0.6197971296044238,0.8110568563521786,0.6201504980207784,0.7347353929169321,0.7388383337146427,0.9016976723383949,0.7811452687363641,0.5540628206159983,0.812003165857991,0.6564723820007524,0.5829261415474016,0.5886429194519528,0.8645461359709394,0.5877293512647571,0.8622781392792294,0.8879303839341115,0.7257754921085043,0.5744461123796147,0.7711269671060518,0.8269472382556806,0.779372509811626,0.8245399917028213,0.7024507204530906,0.8993451702784429,0.5733771906833245,0.5645242938942083,0.705618813813192,0.52004904672456,0.605495940129002,0.6444732137324614,0.7312130358663401
HMV23/000059/0923/18,0.9186568306800499,0.9189903791963723,0.9415766886200954,0.8357204897072875,0.8417345643732702,0.9480462342346376,0.9046489393070454,0.9495435106100261,0.9317028394706524,0.9358010922794515,0.8882335620410757,0.8857323131381024,0.9295525546467087,0.9397248192604973,0.9122945599583616,0.7509273353175189,0.73710530920351,1.0000000000000002,0.9319779451273926,0.8778841961455418,0.9182316673075397,0.8857648477105736,0.9124938961989166,0.9465771422825555,0.9197857452847444,0.8520721915188234,0.8429856532543535,0.9018626491411181,0.9258391149111447,0.9059445353858728,0.8389204105214537,0.9050056957982255,0.9230619424446853,0.9106284319353111,0.8682551120445682,0.8759676707746213,0.7845524402806832,0.9293410303376615,0.8735200495662299,0.916218553166254,0.935569226275895,0.921462261176883,0.8964188594900954,0.8858776195796263,0.8967092476150301,0.8868330583728364,0.890719178998352,0.9183129540547332,0.8966158261715219,0.9190553269127038,0.8972709041287541,0.843637840564865,0.9255204956859014,0.9342923888814847,0.7828109621632604,0.8877604669929438,0.8966775154667298,0.8821321929630033,0.7881307060814724,0.8476408811536067,0.9394611783279498,0.8956741066014378
HMV23/000059/0923/19,0.8954112697950193,0.9481422847652154,0.9629456820080322,0.8938256072451056,0.9226501052073017,0.9437520099653983,0.9302178034511385,0.9458845628813649,0.9720487022710325,0.9271210891033843,0.9408044747578709,0.9491297934996292,0.9554316412772791,0.9636493313339958,0.9258208169120192,0.7298281197496342,0.6953365598137526,0.9319779451273926,1.0,0.938360516998929,0.8847893960472171,0.9586251138958849,0.8914165527832519,0.9627529373085334,0.9653359448717219,0.913756519914589,0.9244946045154069,0.9460020469822311,0.9409090802552518,0.9051591054958874,0.8980152356882524,0.9449749838242204,0.931221822401469,0.9577594754168236,0.935473977889742,0.9389792884206023,0.7638711415302913,0.9452708482756335,0.9445067693940004,0.9175432738008151,0.9582611854721886,0.94470959218387,0.9495384310955766,0.8862777911835502,0.9491511847346362,0.8913420820267745,0.8459519192970687,0.9676341315756474,0.9520347688301378,0.946914902208792,0.9092933721483151,0.8762410234658211,0.9306201806338423,0.9715278170849524,0.7598658493582463,0.9488960935198423,0.9621355106026825,0.9301943347249444,0.8910435131112413,0.9303314908143889,0.9594036557284673,0.8865621935836705
HMV23/000059/0923/20,0.8359030799043773,0.9265049782758725,0.9290264436318989,0.7914379718898895,0.9572746176219264,0.8938865815795324,0.9711212788643496,0.8774019922305651,0.9597213334704059,0.8288428516589542,0.8426812243705262,0.8677081436235661,0.8894601142424573,0.9308671024203303,0.9479288271259998,0.5559262482751325,0.5154228798345752,0.8778841961455418,0.938360516998929,1.0,0.7545812946983953,0.9539338159081682,0.8282913273119086,0.9277045426501538,0.9111724403189478,0.834747721884871,0.959812556361966,0.9512977627319726,0.8517716538214789,0.8228362986756317,0.9761758564448978,0.9577197600649494,0.8387302733259974,0.9407980209360356,0.8509834586668191,0.8497720770327093,0.6006572486383999,0.8759310444471863,0.9502864450362624,0.8060569466812789,0.9514451734371367,0.9657075371536313,0.9547350078549651,0.7523672319181549,0.9539337869995623,0.7566975284556317,0.6973858142461385,0.9246493447042925,0.9805731092906772,0.8843145434871952,0.7936985753208455,0.7347687738887276,0.8283849046102998,0.9332862418936252,0.5681392520323911,0.9344383667185518,0.9688804528063175,0.8576674585636683,0.8597614927758461,0.8805115131372157,0.951210637678618,0.8247094073503433
HMV23/000059/0923/21,0.8900140413218258,0.8752179505577393,0.8974249713082391,0.8587597658548671,0.7275757976720022,0.927540424529385,0.7899672444080038,0.9401844710750461,0.8663764170867411,0.9462140800746565,0.9018226396340089,0.8859011332869622,0.9069958558021425,0.8840155610054126,0.8173587155555488,0.8621232161243599,0.8658641652617823,0.9182316673075397,0.8847893960472171,0.7545812946983953,1.0000000000000002,0.8169093104935549,0.892176727370555,0.9039820118343539,0.8809451304850369,0.8511072426300776,0.7260235719067615,0.8233413729983247,0.9346951198551883,0.9102545337892972,0.699670401925485,0.827559967026169,0.9334730611621742,0.8522690378232429,0.8782361370051898,0.8816280008954327,0.862930533795512,0.9079267871172714,0.7632863204297705,0.9556483934028892,0.8722821037774673,0.8190547688413918,0.8150670189428896,0.9335305961067222,0.8161325975707185,0.9354507197527125,0.9938165552695623,0.8895075054280617,0.8067816103010422,0.9067712201573711,0.9235479497637747,0.8994706580191806,0.9384717166370555,0.8801231044453818,0.8868614374316479,0.8122514854336687,0.8085039268726293,0.8583107670905552,0.7311075094634232,0.813225341095996,0.8668690323480005,0.9049097518833088
